humidity,temperature,rain,pressure,weather
59.88,27.77,0,1015,Cloudy
64.19,27.62,0,1011,Cloudy
63.19,27.75,0,1014,Cloudy
63.19,28.09,0,1015,Cloudy
64.25,28.28,0,1011,Cloudy
62,28.28,0,1015,Cloudy
67.12,27.75,0,1011,Cloudy
68.06,28.05,0,1015,Cloudy
60.56,28.55,0,1014,Cloudy
56.81,28.87,0,1011,Cloudy
53.19,28.48,0,1011,Cloudy
60.44,28.07,0,1013,Cloudy
66.5,28.37,0,1015,Cloudy
66.75,28,0,1013,Cloudy
68.38,27.94,0,1013,Cloudy
69.69,27.94,0,1012,Cloudy
69.31,28.21,0,1013,Cloudy
70.56,28.05,0,1016,Cloudy
70.25,28.27,0,1013,Cloudy
65.69,29.15,0,1013,Cloudy
64,29.48,0,1010,Cloudy
61.25,29.16,0,1012,Cloudy
66.31,28.69,0,1013,Cloudy
70.62,28.14,0,1016,Cloudy
71.06,28.31,0,1012,Cloudy
70.19,28.22,0,1014,Cloudy
65.06,28.73,0,1011,Cloudy
66.31,29.37,0,1010,Cloudy
63.38,28.87,0,1012,Cloudy
66,28.82,0,1015,Cloudy
73.81,28.22,0,1016,Cloudy
75.62,27.98,0,1013,Cloudy
71.75,28.51,0,1014,Cloudy
72.62,27.79,0,1015,Cloudy
68.81,28.73,0,1015,Cloudy
77.75,27.72,0,1014,Cloudy
68.25,29.01,0,1011,Cloudy
62.12,29.78,0,1015,Sunny
62.44,29.94,0,1013,Sunny
66.75,28.83,0,1015,Cloudy
60.75,29.6,0,1010,Sunny
56.44,30.23,0,1014,Sunny
51.94,30.3,0,1015,Sunny
54.31,29.84,0,1012,Sunny
52.69,30.39,0,1015,Sunny
56.88,29.84,0,1012,Sunny
55.81,30.22,0,1015,Sunny
53.62,30.47,0,1015,Sunny
57.31,30.88,0,1011,Sunny
58.69,30.69,0,1015,Sunny
63.81,30.68,0,1016,Sunny
72.5,29.47,0,1013,Cloudy
72.88,29.51,0,1016,Sunny
67.19,30.08,0,1015,Sunny
67.62,29.75,0,1013,Sunny
60.75,30.62,0,1014,Sunny
58.69,30.95,0,1015,Sunny
62.81,30.25,0,1012,Sunny
59.81,30.79,0,1012,Sunny
60.62,30.88,0,1012,Sunny
67.81,30.38,0,1010,Sunny
71.19,29.87,0,1010,Sunny
71.81,29.98,0,1016,Sunny
70.12,29.94,0,1015,Sunny
66.44,30.54,0,1012,Sunny
71.19,30.05,0,1011,Sunny
68.06,30.17,0,1011,Sunny
71.12,29.62,0,1010,Sunny
70.69,29.72,0,1012,Sunny
76.75,28.69,0,1012,Cloudy
77.62,28.97,0,1014,Cloudy
77.25,29.13,0,1016,Cloudy
77,28.69,0,1010,Cloudy
73.88,29.33,0,1010,Cloudy
75.88,29.14,0,1013,Cloudy
78.31,29.12,0,1013,Cloudy
76,29.12,0,1012,Cloudy
77.31,28.79,0,1014,Cloudy
76.44,29.03,0,1010,Cloudy
73.5,29.67,0,1011,Sunny
77.19,29.58,0,1014,Sunny
80.88,29.33,0,1011,Cloudy
80.25,29.25,0,1012,Cloudy
77.94,29.62,0,1014,Sunny
81.81,29.09,0,1011,Cloudy
80.19,28.98,0,1011,Cloudy
80.62,29.07,0,1011,Cloudy
80.94,29.56,0,1013,Sunny
81.06,29.4,0,1011,Cloudy
81.5,29.17,0,1015,Cloudy
81.75,29.26,0,1011,Cloudy
83.25,28.96,0,1011,Cloudy
78,29.15,0,1014,Cloudy
79.88,29.44,0,1016,Cloudy
78.94,29.54,0,1015,Sunny
81.25,29.4,0,1016,Cloudy
83.19,28.98,0,1010,Cloudy
77.81,28.87,0,1011,Cloudy
83.88,28.2,0,1012,Cloudy
82.44,28.5,0,1014,Cloudy
81.88,29,0,1014,Cloudy
82.12,28.88,0,1015,Cloudy
80.38,29.24,0,1010,Cloudy
81.5,29.16,0,1010,Cloudy
78.19,29.25,0,1011,Cloudy
79.56,29.26,0,1014,Cloudy
78.75,29.23,0,1011,Cloudy
75.19,29.05,0,1011,Cloudy
74.75,29.09,0,1015,Cloudy
75.25,29.46,0,1012,Cloudy
81.38,29.35,0,1010,Cloudy
83.94,29.06,0,1014,Cloudy
76.56,28.86,0,1011,Cloudy
82.94,28.83,0,1016,Cloudy
81.12,29.49,0,1016,Cloudy
82.12,29.26,0,1015,Cloudy
82,27.68,0,1013,Cloudy
80.44,28.59,0,1010,Cloudy
79.56,29.46,0,1012,Cloudy
81.69,29.41,0,1013,Cloudy
82.62,28.98,0,1016,Cloudy
84,28.87,0,1016,Cloudy
83.56,29.33,0,1011,Cloudy
83.88,29.15,0,1014,Cloudy
82.25,28.65,0,1016,Cloudy
78.5,28.49,0,1013,Cloudy
84.38,28.06,0,1016,Cloudy
84.44,28.01,0,1010,Cloudy
83.12,28.45,0,1012,Cloudy
82.88,28.25,0,1011,Cloudy
81.5,28.37,0,1015,Cloudy
85.75,27.91,0,1016,Cloudy
84.19,27.97,0,1010,Cloudy
84.56,28.08,0,1014,Cloudy
85.88,27.91,0,1011,Cloudy
82.94,28.15,0,1014,Cloudy
85.06,28.48,0,1013,Cloudy
86.06,28.03,0,1013,Cloudy
82.5,28.36,0,1013,Cloudy
84.06,28.26,0,1014,Cloudy
83.69,28.15,0,1011,Cloudy
87.12,28.05,0,1016,Cloudy
87.88,28.07,0,1014,Cloudy
89.19,27.73,0,1013,Cloudy
86.31,27.87,0,1010,Cloudy
84.5,27.97,0,1014,Cloudy
84.5,27.97,0,1012,Cloudy
83.62,27.87,0,1011,Cloudy
84.81,27.9,0,1016,Cloudy
86.06,27.84,0,1010,Cloudy
86.69,27.9,0,1010,Cloudy
86.38,27.7,0,1014,Cloudy
83.06,27.42,1,1013,Rainy
85.25,27.27,1,1012,Rainy
84.12,27.69,0,1013,Cloudy
85.56,27.81,0,1013,Cloudy
87.81,27.6,0,1012,Cloudy
90.06,27.26,1,1012,Rainy
88.06,26.95,1,1013,Rainy
86.81,26.44,1,1011,Rainy
87.88,26.25,1,1015,Rainy
89.19,26.51,1,1015,Rainy
88.75,26.69,1,1014,Rainy
88.56,26.8,1,1016,Rainy
89.38,26.81,1,1011,Rainy
89.81,26.74,1,1015,Rainy
89.94,26.72,1,1010,Rainy
90.88,26.54,1,1010,Rainy
92.12,26.42,1,1016,Rainy
89,26.55,1,1013,Rainy
90.62,26.68,1,1014,Rainy
90,26.8,1,1011,Rainy
91.62,26.7,1,1011,Rainy
90.62,26.62,1,1016,Rainy
92.31,26.42,1,1014,Rainy
87.75,26.34,1,1012,Rainy
89.81,26.44,1,1013,Rainy
88.81,26.48,1,1011,Rainy
88.5,26.45,1,1014,Rainy
91.62,26.57,1,1013,Rainy
91.31,26.46,1,1010,Rainy
90.06,26.74,1,1013,Rainy
85.69,26.9,1,1014,Rainy
89.69,26.83,1,1010,Rainy
90.31,26.9,1,1015,Rainy
89.88,26.87,1,1015,Rainy
90.25,26.38,1,1011,Rainy
89.38,26.44,1,1010,Rainy
88.5,26.34,1,1016,Rainy
84.25,26.43,1,1015,Rainy
87.56,25.26,1,1015,Rainy
88.19,25.22,1,1015,Rainy
86,26.19,1,1010,Rainy
88.75,25.65,1,1011,Rainy
86.19,25.74,1,1012,Rainy
88.38,25.43,1,1014,Rainy
88.19,25.27,1,1013,Rainy
86.94,26.01,1,1013,Rainy
87.31,26.37,1,1012,Rainy
85.69,26.55,1,1014,Rainy
83.56,26.48,1,1015,Rainy
87.06,26.7,1,1016,Rainy
87.12,26.6,1,1014,Rainy
85.94,26.79,1,1010,Rainy
87,26.62,1,1011,Rainy
91.56,26.33,1,1016,Rainy
85.75,26.57,1,1016,Rainy
82.19,27.01,1,1013,Rainy
79.62,27.31,1,1012,Rainy
83.56,26.95,1,1016,Rainy
84.06,26.88,1,1012,Rainy
83.81,27.19,1,1012,Rainy
83.25,27.31,1,1016,Rainy
84.75,27.03,1,1011,Rainy
85.19,27.13,1,1012,Rainy
84.94,27,1,1015,Rainy
88.25,26.47,1,1011,Rainy
82.75,26.69,1,1011,Rainy
81.94,26.91,1,1011,Rainy
83.44,26.83,1,1016,Rainy
87.44,26.11,1,1015,Rainy
87.38,26.28,1,1012,Rainy
86.44,26.48,1,1015,Rainy
86.5,26.76,1,1014,Rainy
85.5,26.91,1,1014,Rainy
81.81,27.23,1,1013,Rainy
84.62,26.95,1,1015,Rainy
86.56,26.9,1,1013,Rainy
86.69,27.06,1,1014,Rainy
86.31,26.98,1,1012,Rainy
84.94,27.1,1,1016,Rainy
84.44,27.21,1,1010,Rainy
84.69,27.01,1,1010,Rainy
85.19,27.12,1,1011,Rainy
84.75,26.86,1,1016,Rainy
84.38,27.05,1,1016,Rainy
84.44,27.33,1,1016,Rainy
87.5,27.33,1,1013,Rainy
91.56,26.65,1,1015,Rainy
89.19,26.96,1,1016,Rainy
89.56,26.68,1,1016,Rainy
85.25,26.99,1,1016,Rainy
83.06,27.83,0,1015,Cloudy
83.38,27.89,0,1013,Cloudy
84.19,27.21,1,1014,Rainy
80.44,27.44,1,1011,Rainy
83.19,27.05,1,1010,Rainy
80.62,27.28,1,1015,Rainy
84.75,26.79,1,1012,Rainy
81.69,27.02,1,1011,Rainy
83.75,27.58,0,1011,Cloudy
84.38,27.46,1,1013,Rainy
85.5,26.77,1,1010,Rainy
83.25,27.51,0,1011,Cloudy
82.12,27.83,0,1013,Cloudy
80.88,27.05,1,1012,Rainy
82.31,27.4,1,1013,Rainy
83.81,28.09,0,1010,Cloudy
80.38,27.94,0,1012,Cloudy
86.19,26.76,1,1014,Rainy
82.12,27.22,1,1015,Rainy
82,27.2,1,1012,Rainy
87.12,25.98,1,1015,Rainy
84,26.15,1,1013,Rainy
81.75,27.02,1,1012,Rainy
82.75,27.15,1,1013,Rainy
79.31,26.9,1,1015,Rainy
80.94,27.36,1,1012,Rainy
83.56,26.75,1,1016,Rainy
81.12,27.27,1,1015,Rainy
78.75,27.53,0,1013,Cloudy
80.56,27.65,0,1015,Cloudy
80.94,28.11,0,1012,Cloudy
84,27.73,0,1012,Cloudy
83.5,27.28,1,1014,Rainy
82.44,26.8,1,1014,Rainy
83.25,26.74,1,1013,Rainy
73.12,27.28,1,1011,Rainy
77.75,27.43,1,1011,Rainy
81.38,26.41,1,1010,Rainy
77.94,27.74,0,1016,Cloudy
78.69,28.1,0,1016,Cloudy
74.88,28.44,0,1016,Cloudy
75.94,28.08,0,1012,Cloudy
73.62,28.06,0,1011,Cloudy
80.19,27.87,0,1011,Cloudy
85.56,27.23,1,1010,Rainy
75.75,28.15,0,1015,Cloudy
82,27.64,0,1016,Cloudy
79.75,27.88,0,1013,Cloudy
77.06,28.1,0,1012,Cloudy
73.56,28.37,0,1015,Cloudy
70.69,28.67,0,1012,Cloudy
72.62,28.12,0,1013,Cloudy
76.06,28.26,0,1012,Cloudy
72.5,28.32,0,1012,Cloudy
71.69,27.94,0,1010,Cloudy
70,28.39,0,1013,Cloudy
74.25,27.63,0,1011,Cloudy
71.75,28.15,0,1013,Cloudy
65.69,27.99,0,1011,Cloudy
65.25,27.51,0,1011,Cloudy
71.56,27.36,1,1014,Rainy
80,26.53,1,1015,Rainy
65.88,27.3,1,1011,Rainy
63.5,27.05,1,1012,Rainy
70.38,27.74,0,1011,Cloudy
76.31,26.97,1,1012,Rainy
70.19,28.19,0,1010,Cloudy
73.44,28.1,0,1016,Cloudy
63.12,27.76,0,1015,Cloudy
59.81,27.8,0,1015,Cloudy
66.12,28.11,0,1013,Cloudy
73,28.23,0,1011,Cloudy
75.69,28.23,0,1011,Cloudy
77.31,27.69,0,1014,Cloudy
74.44,27.78,0,1014,Cloudy
73.38,27.76,0,1015,Cloudy
73.12,27.77,0,1011,Cloudy
74,28.2,0,1015,Cloudy
72.69,27.45,1,1013,Rainy
70.25,28.65,0,1010,Cloudy
73.44,28.43,0,1012,Cloudy
74.06,28.05,0,1015,Cloudy
74.88,27.68,0,1011,Cloudy
71.12,27.73,0,1016,Cloudy
73.44,27.75,0,1013,Cloudy
73.38,27.92,0,1014,Cloudy
71.5,28.01,0,1014,Cloudy
72.5,28.01,0,1012,Cloudy
74.12,27.73,0,1016,Cloudy
71.81,27.6,0,1016,Cloudy
64.62,27.71,0,1015,Cloudy
66.5,27.88,0,1014,Cloudy
70.25,28.23,0,1016,Cloudy
79.12,27.63,0,1014,Cloudy
81.69,27.23,1,1011,Rainy
77.69,26.73,1,1014,Rainy
63.06,27.15,1,1015,Rainy
63.38,27.52,0,1014,Cloudy
70.88,27.5,0,1011,Cloudy
73.06,27.84,0,1013,Cloudy
74.38,27.48,1,1011,Rainy
74.06,27.36,1,1015,Rainy
72.5,27.58,0,1014,Cloudy
77.75,26.79,1,1016,Rainy
68.75,27.58,0,1012,Cloudy
58.31,27.77,0,1010,Cloudy
60.12,26.65,1,1016,Rainy
60.44,26.76,1,1011,Rainy
62.5,26.76,1,1012,Rainy
63.81,26.97,1,1013,Rainy
62.19,27.62,0,1012,Cloudy
65.25,27.92,0,1015,Cloudy
69.44,27.83,0,1016,Cloudy
66.88,27.87,0,1013,Cloudy
67,27.61,0,1010,Cloudy
65.12,27.44,1,1015,Rainy
65.38,27.65,0,1012,Cloudy
64,27.74,0,1015,Cloudy
67.31,27.8,0,1010,Cloudy
67.19,28.14,0,1013,Cloudy
60.19,27.85,0,1015,Cloudy
63.69,27.53,0,1010,Cloudy
65.81,28.03,0,1010,Cloudy
69.94,27.83,0,1014,Cloudy
65.88,28.3,0,1013,Cloudy
62.44,28.75,0,1014,Cloudy
63.81,28.13,0,1012,Cloudy
58.38,28.47,0,1016,Cloudy
57.06,28.3,0,1012,Cloudy
54.94,28.89,0,1015,Cloudy
59.19,28.97,0,1012,Cloudy
61.06,28.53,0,1015,Cloudy
67.94,27.94,0,1016,Cloudy
65.81,27.82,0,1014,Cloudy
59.69,28.52,0,1011,Cloudy
58.12,28.65,0,1011,Cloudy
60.38,29.12,0,1014,Cloudy
62.19,29.33,0,1016,Cloudy
67.75,28.62,0,1011,Cloudy
66.31,28.94,0,1015,Cloudy
67.88,28.73,0,1012,Cloudy
56.56,29.26,0,1013,Cloudy
67.38,27.89,0,1015,Cloudy
63.31,28.03,0,1010,Cloudy
66.25,28.02,0,1012,Cloudy
55.62,29.28,0,1014,Cloudy
49.56,29.33,0,1013,Cloudy
46.69,29.54,0,1015,Sunny
45.44,29.16,0,1011,Cloudy
52.69,29.23,0,1013,Cloudy
59.06,29.23,0,1010,Cloudy
63.44,29.18,0,1010,Cloudy
70.12,28.64,0,1012,Cloudy
70.12,28.59,0,1011,Cloudy
68.81,28.87,0,1010,Cloudy
71.44,28.51,0,1011,Cloudy
71.19,29.04,0,1015,Cloudy
72.81,28.69,0,1014,Cloudy
70.19,29.37,0,1010,Cloudy
71.94,29.01,0,1012,Cloudy
73.56,28.74,0,1015,Cloudy
65.94,29.22,0,1011,Cloudy
69.94,28.68,0,1010,Cloudy
69.25,28.65,0,1014,Cloudy
64.31,29.05,0,1010,Cloudy
65.25,29.32,0,1013,Cloudy
68.06,29.15,0,1012,Cloudy
61.69,29.73,0,1010,Sunny
64.94,29.98,0,1012,Sunny
68.88,29.26,0,1010,Cloudy
73.31,28.44,0,1012,Cloudy
71.81,28.76,0,1014,Cloudy
70.62,29.18,0,1014,Cloudy
70.56,29.15,0,1011,Cloudy
63.69,29.67,0,1010,Sunny
61.69,30.06,0,1013,Sunny
68.31,29.95,0,1012,Sunny
71.38,29.79,0,1014,Sunny
70.5,29.56,0,1011,Sunny
63.56,30.34,0,1010,Sunny
63.12,30.05,0,1011,Sunny
64.38,29.99,0,1015,Sunny
67.44,29.71,0,1015,Sunny
67.44,29.9,0,1011,Sunny
69.56,29.52,0,1014,Sunny
71.06,29.46,0,1013,Cloudy
72.69,29.12,0,1012,Cloudy
72.44,29.69,0,1010,Sunny
74.12,29.67,0,1014,Sunny
76.31,29.01,0,1011,Cloudy
76.25,29.33,0,1012,Cloudy
75.88,29.4,0,1016,Cloudy
75.81,28.9,0,1010,Cloudy
63.69,30.29,0,1010,Sunny
76.06,29.18,0,1016,Cloudy
79.69,28.47,0,1014,Cloudy
77.25,28.5,0,1010,Cloudy
71.25,29.01,0,1013,Cloudy
73.31,28.7,0,1012,Cloudy
76.25,28.3,0,1016,Cloudy
76.56,28.56,0,1011,Cloudy
78.31,28.49,0,1014,Cloudy
73.31,29.26,0,1010,Cloudy
72.44,29.4,0,1016,Cloudy
71.44,29.61,0,1012,Sunny
77.69,28.51,0,1015,Cloudy
82.5,27.9,0,1011,Cloudy
81.44,28.39,0,1011,Cloudy
81.5,28.9,0,1014,Cloudy
70,29.31,0,1015,Cloudy
65.56,29.55,0,1014,Sunny
70.75,29.5,0,1012,Sunny
75.12,29.15,0,1012,Cloudy
76.31,29.31,0,1010,Cloudy
80.19,29.09,0,1011,Cloudy
78.31,29.07,0,1015,Cloudy
78.31,28.92,0,1016,Cloudy
75.62,29.25,0,1015,Cloudy
77.31,29.24,0,1014,Cloudy
78.81,28.87,0,1013,Cloudy
76.5,29.07,0,1016,Cloudy
78.19,29.12,0,1015,Cloudy
81.38,28.9,0,1016,Cloudy
82.56,28.96,0,1010,Cloudy
77.5,29.39,0,1015,Cloudy
74.75,28.97,0,1013,Cloudy
76.38,28.28,0,1013,Cloudy
79.06,28.15,0,1016,Cloudy
79.81,28.61,0,1011,Cloudy
82.31,28.9,0,1014,Cloudy
85.06,28.56,0,1010,Cloudy
89.25,28.22,0,1015,Cloudy
84.44,28.59,0,1016,Cloudy
83.44,28.45,0,1015,Cloudy
84.81,28.53,0,1010,Cloudy
84.81,28.9,0,1012,Cloudy
82.69,28.96,0,1015,Cloudy
81.81,29.01,0,1012,Cloudy
78.56,28.8,0,1011,Cloudy
82.12,29.04,0,1014,Cloudy
83.88,28.98,0,1014,Cloudy
84.56,28.91,0,1011,Cloudy
75.75,28.23,0,1016,Cloudy
80.38,28.96,0,1012,Cloudy
81.12,28.9,0,1012,Cloudy
83.38,28.49,0,1011,Cloudy
80.25,28.35,0,1012,Cloudy
80.69,28.42,0,1016,Cloudy
83.31,27.99,0,1012,Cloudy
83.25,27.74,0,1016,Cloudy
84.06,27.41,1,1010,Rainy
79.5,28.63,0,1014,Cloudy
84.38,28.7,0,1013,Cloudy
78.38,28.09,0,1010,Cloudy
77.44,28.17,0,1013,Cloudy
82.06,28.13,0,1011,Cloudy
82.75,27.97,0,1012,Cloudy
84.62,27.13,1,1015,Rainy
83.25,27.71,0,1014,Cloudy
81.12,28.12,0,1012,Cloudy
83.5,27.81,0,1014,Cloudy
79.06,28.37,0,1014,Cloudy
76.5,28.25,0,1010,Cloudy
83.38,28.17,0,1013,Cloudy
87.06,28.3,0,1015,Cloudy
86,28.34,0,1016,Cloudy
86.5,28.27,0,1016,Cloudy
86.31,28.31,0,1011,Cloudy
83.69,28.33,0,1010,Cloudy
85.38,28.16,0,1016,Cloudy
86.88,28.16,0,1015,Cloudy
80.31,27.88,0,1012,Cloudy
83.38,27.99,0,1014,Cloudy
85.19,28.04,0,1013,Cloudy
87.5,27.84,0,1014,Cloudy
87.88,27.48,1,1015,Rainy
87,27.55,0,1011,Cloudy
81.69,28.23,0,1011,Cloudy
84,28.04,0,1016,Cloudy
85,28.14,0,1016,Cloudy
83.88,28.06,0,1014,Cloudy
82.56,28.04,0,1014,Cloudy
81.06,27.97,0,1013,Cloudy
78.75,28.19,0,1012,Cloudy
83.12,27.91,0,1013,Cloudy
86.25,27.71,0,1011,Cloudy
88.94,27.46,1,1011,Rainy
88.81,27.39,1,1016,Rainy
86.56,27.55,0,1012,Cloudy
89.19,27.43,1,1010,Rainy
90.88,26.92,1,1012,Rainy
88.81,27.23,1,1013,Rainy
86.31,26.97,1,1012,Rainy
87.69,27.13,1,1011,Rainy
85.25,26.82,1,1011,Rainy
86.06,26.8,1,1011,Rainy
87.88,27.14,1,1014,Rainy
89.62,26.56,1,1011,Rainy
88.75,26.44,1,1015,Rainy
85.81,26.25,1,1016,Rainy
84.5,26.3,1,1016,Rainy
83,26.11,1,1012,Rainy
84.69,26.71,1,1016,Rainy
87.38,26.46,1,1014,Rainy
85.38,26.83,1,1012,Rainy
83.62,26.84,1,1013,Rainy
83.25,27.09,1,1014,Rainy
87.25,27.03,1,1011,Rainy
85.31,26.54,1,1014,Rainy
89,26.47,1,1013,Rainy
88.56,26.8,1,1014,Rainy
88,26.7,1,1013,Rainy
86.62,26.85,1,1013,Rainy
89.75,26.75,1,1012,Rainy
87.75,27.37,1,1016,Rainy
89.19,27.15,1,1012,Rainy
90.38,26.83,1,1013,Rainy
88.38,27.11,1,1010,Rainy
90,26.94,1,1014,Rainy
90.5,26.66,1,1011,Rainy
90.12,26.9,1,1015,Rainy
89.81,26.84,1,1012,Rainy
89.25,26.77,1,1010,Rainy
87.81,26.76,1,1016,Rainy
87.38,26.76,1,1013,Rainy
85.81,26.8,1,1014,Rainy
85.12,27.31,1,1010,Rainy
85.38,27.56,0,1011,Cloudy
85.62,27.08,1,1015,Rainy
82.75,26.8,1,1010,Rainy
82.06,26.89,1,1014,Rainy
88.94,26.58,1,1014,Rainy
84.88,27.01,1,1012,Rainy
85.69,26.94,1,1013,Rainy
83.81,27.55,0,1016,Cloudy
81.44,27.92,0,1010,Cloudy
82.06,27.82,0,1011,Cloudy
82.06,27.73,0,1013,Cloudy
85.5,27.62,0,1014,Cloudy
83.94,27.97,0,1015,Cloudy
85.44,27.8,0,1010,Cloudy
83.81,27.37,1,1011,Rainy
84.38,26.76,1,1015,Rainy
85.62,26.89,1,1015,Rainy
83.81,26.35,1,1016,Rainy
78.56,27.26,1,1014,Rainy
80.25,27.48,1,1016,Rainy
83.75,27.3,1,1015,Rainy
85.31,27.27,1,1013,Rainy
85.5,27.26,1,1010,Rainy
84.62,27.28,1,1012,Rainy
82.31,27.58,0,1010,Cloudy
84.25,27.67,0,1013,Cloudy
86.06,27.68,0,1010,Cloudy
84.94,27.19,1,1015,Rainy
81.19,27.53,0,1011,Cloudy
84.25,28.03,0,1015,Cloudy
83.56,27.64,0,1012,Cloudy
81.94,27.83,0,1012,Cloudy
82.75,27.74,0,1010,Cloudy
81.62,27.69,0,1016,Cloudy
80.69,28.05,0,1011,Cloudy
84.19,27.98,0,1011,Cloudy
83.38,28.04,0,1014,Cloudy
86.06,27.59,0,1015,Cloudy
82.62,27.44,1,1013,Rainy
82.44,27.06,1,1016,Rainy
83.69,26.9,1,1011,Rainy
84.38,27.12,1,1012,Rainy
83.81,27.72,0,1013,Cloudy
84.44,27.84,0,1012,Cloudy
85.31,27.59,0,1015,Cloudy
85.69,27.22,1,1014,Rainy
77.19,27.27,1,1014,Rainy
84,27.62,0,1011,Cloudy
82.81,27.91,0,1015,Cloudy
79.5,28.23,0,1010,Cloudy
80.69,28.06,0,1015,Cloudy
82.44,27.89,0,1014,Cloudy
80.06,28.07,0,1016,Cloudy
82.06,27.57,0,1012,Cloudy
81.62,27.7,0,1013,Cloudy
78.62,28.08,0,1012,Cloudy
76.94,28.38,0,1016,Cloudy
76.94,28.49,0,1012,Cloudy
77.06,28.6,0,1015,Cloudy
79.19,28.62,0,1011,Cloudy
80.25,28.55,0,1016,Cloudy
80.94,28.4,0,1015,Cloudy
83.25,27.7,0,1010,Cloudy
85.31,26.94,1,1014,Rainy
76.88,28.01,0,1012,Cloudy
78.62,27.01,1,1015,Rainy
74.62,27.65,0,1012,Cloudy
77,27.4,1,1014,Rainy
76.62,27.54,0,1012,Cloudy
74.38,28.05,0,1013,Cloudy
80.62,27.94,0,1012,Cloudy
87.62,27.4,1,1016,Rainy
85.06,27.37,1,1013,Rainy
85,27.07,1,1010,Rainy
81.31,27.35,1,1011,Rainy
82.31,27.66,0,1013,Cloudy
86.56,26.61,1,1014,Rainy
82.56,27.06,1,1013,Rainy
84.75,26.87,1,1016,Rainy
83.5,27.11,1,1014,Rainy
87.19,26.65,1,1011,Rainy
80.19,27.63,0,1014,Cloudy
75.75,28.16,0,1011,Cloudy
80.31,28.06,0,1012,Cloudy
77.12,27.35,1,1011,Rainy
79.62,26.94,1,1012,Rainy
81,26.74,1,1014,Rainy
82.75,26.9,1,1015,Rainy
81.12,27.63,0,1016,Cloudy
78.69,28.01,0,1010,Cloudy
80.19,27.69,0,1014,Cloudy
79.88,28.34,0,1012,Cloudy
76.38,28.48,0,1014,Cloudy
76.12,28.26,0,1015,Cloudy
74.38,27.8,0,1016,Cloudy
73.5,28.44,0,1010,Cloudy
72.5,28.89,0,1010,Cloudy
69.19,28.48,0,1012,Cloudy
70.88,28.58,0,1012,Cloudy
81.69,27.22,1,1011,Rainy
66.69,28.69,0,1012,Cloudy
75.5,27.78,0,1010,Cloudy
73.44,28.13,0,1011,Cloudy
83.94,26.77,1,1013,Rainy
76.19,28.08,0,1011,Cloudy
75.25,28.52,0,1013,Cloudy
74.75,28.4,0,1013,Cloudy
80.88,27.65,0,1016,Cloudy
77.88,28.44,0,1013,Cloudy
75.94,27.74,0,1014,Cloudy
75,28.18,0,1010,Cloudy
75.38,28.66,0,1016,Cloudy
75.44,28.33,0,1012,Cloudy
77.44,28.15,0,1016,Cloudy
80.44,27.83,0,1015,Cloudy
80.69,27.35,1,1014,Rainy
81.5,27.76,0,1016,Cloudy
78.56,27.9,0,1014,Cloudy
66.12,28.04,0,1014,Cloudy
70.31,28.33,0,1010,Cloudy
74.56,28.4,0,1016,Cloudy
73.25,28.56,0,1010,Cloudy
71.56,27.96,0,1012,Cloudy
58.81,28.35,0,1013,Cloudy
63.69,28,0,1015,Cloudy
63.94,28.15,0,1012,Cloudy
62.81,28.02,0,1016,Cloudy
66,27.89,0,1011,Cloudy
69.44,28.2,0,1012,Cloudy
72.25,28.2,0,1012,Cloudy
72.88,28.16,0,1010,Cloudy
67.62,28.79,0,1010,Cloudy
66.44,27.3,1,1011,Rainy
60.5,27.41,1,1014,Rainy
61.56,27.52,0,1014,Cloudy
58.94,27.15,1,1013,Rainy
65.94,26.26,1,1012,Rainy
61.94,27.48,1,1014,Rainy
66.38,28.01,0,1013,Cloudy
69.81,28.11,0,1014,Cloudy
70.06,27.61,0,1016,Cloudy
68.12,27.69,0,1012,Cloudy
65.62,27.87,0,1013,Cloudy
67.62,27.44,1,1014,Rainy
66,27.6,0,1014,Cloudy
69.5,26.98,1,1011,Rainy
69.62,27.27,1,1011,Rainy
63.81,27.26,1,1013,Rainy
67.62,27.27,1,1016,Rainy
68.56,27.8,0,1014,Cloudy
71.44,27.66,0,1012,Cloudy
67.69,28.43,0,1015,Cloudy
73.62,27.87,0,1014,Cloudy
76.69,28.43,0,1012,Cloudy
77.06,28.32,0,1010,Cloudy
67.94,28.95,0,1016,Cloudy
70.12,28.86,0,1011,Cloudy
68.88,29.19,0,1015,Cloudy
70.12,29.11,0,1015,Cloudy
74.12,28.27,0,1010,Cloudy
68.38,28.66,0,1013,Cloudy
70.12,28.37,0,1014,Cloudy
59.62,28.67,0,1015,Cloudy
54.38,28.75,0,1013,Cloudy
55.94,28.02,0,1016,Cloudy
51.06,28.8,0,1015,Cloudy
53.06,28.19,0,1014,Cloudy
53.81,28.71,0,1014,Cloudy
55.88,28.35,0,1016,Cloudy
61.94,28.19,0,1012,Cloudy
67.81,28.75,0,1010,Cloudy
72.06,28.69,0,1011,Cloudy
77.62,27.8,0,1015,Cloudy
76.38,28.15,0,1015,Cloudy
73.5,28.29,0,1016,Cloudy
73.19,28.51,0,1011,Cloudy
71.25,28.52,0,1011,Cloudy
69.5,28.77,0,1013,Cloudy
71.12,28.39,0,1010,Cloudy
66,29.39,0,1016,Cloudy
69.56,29.2,0,1013,Cloudy
67,29.87,0,1015,Sunny
65.06,29.81,0,1012,Sunny
72,29.4,0,1016,Cloudy
73.62,29.08,0,1013,Cloudy
71.62,29.93,0,1016,Sunny
